Part,Source_PDF,Auxiliary_Flash_KB,DAC_Outputs,Motor_Control_PWM,Number_of_DACs,Number_of_Op_Amps,Quadrature_Encoder,CPU,WDT,POR,BOR,ADC_Resolution_bits,Hardware_RTC,RAM_KB,TempRange_Max,TempRange_Min,CPU_Speed_Max_MHz,Program_Memory_KB,Hardware_Touch,USART,Pincount,I2C,EEPROM_bytes,Packages,SPI,DAC_Resolution_Bits,Number_of_Comparators,IO_Pins_Max,ADC_Channels,Timers_16bit,CCL_LUTs,Voltage_Max,Voltage_Min,CCP,PWM_outputs,Input_Capture,CTMU_Channels,External_Interrupts,Windowed_WDT,DMA_Channels,Timers_8bit,USB,USB_Modules,Output_Compare,CAN_CANFD,TCB_count,TCA_count,Event_System_Channels,PTC_Channels,Output_Compare_PWM,Motor_Control_PWM_PIC,TCD_count,Remappable_Pins,TCC_count,TC_count,TCE_count,TCF_count,IOC_Pins
PIC16F13125,datasheets\PIC16F13145-Family-Microcontroller-Data-Sheet-DS40002519.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,,,1,125,-40,32,14,,1,14,1,,,1,8,2,12,,1,4,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F13143,datasheets\PIC16F13145-Family-Microcontroller-Data-Sheet-DS40002519.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,,,0.25,125,-40,32,3.5,,1,20,1,,,1,8,2,18,,1,4,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F13144,datasheets\PIC16F13145-Family-Microcontroller-Data-Sheet-DS40002519.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,,,0.5,125,-40,32,7,,1,20,1,,,1,8,2,18,,1,4,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F13145,datasheets\PIC16F13145-Family-Microcontroller-Data-Sheet-DS40002519.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,,,1,125,-40,32,14,,1,20,1,,,1,8,2,18,,1,4,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F1454,datasheets\PIC16LF1454-5-9-14-20-Pin-8-Bit-Flash-USB-Microcontroller-with-XLP-Technology-DS40001639C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1455,datasheets\PIC16LF1454-5-9-14-20-Pin-8-Bit-Flash-USB-Microcontroller-with-XLP-Technology-DS40001639C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1459,datasheets\PIC16LF1454-5-9-14-20-Pin-8-Bit-Flash-USB-Microcontroller-with-XLP-Technology-DS40001639C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1503,datasheets\40001607D.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,,,,20,0780h-07FFh,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1507,datasheets\40001586D.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,0780h-07FFh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1508,datasheets\PIC16-L-F1508-9-Microcontroller-Data-Sheet-DS40001609.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,0F80h-0FFFh,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1509,datasheets\PIC12F1501-16F1503-7-8-9-High-Temp-Data-Sheet.pdf,0,1,0,1,0,0,PIC,Yes,Yes,,,,0.5,150,-40,20,8,,1,,,,,,5,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1512,datasheets\41610B.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,CVD,,,,,,,,,,,,,5.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1513,datasheets\41610B.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1516,datasheets\40001452F.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,5.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1517,datasheets\40001452F.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,5.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1518,datasheets\40001452F.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,5.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1519,datasheets\40001452F.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,5.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15213,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.25,125,-40,32,3.5,,1,8,,,,,,,6,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15214,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.5,125,-40,32,7,,1,8,,,,,,,6,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15223,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.25,125,-40,32,3.5,,1,14,,,,,,,12,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15224,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.5,125,-40,32,7,,1,14,,,,,,,12,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15225,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,1,125,-40,32,14,,1,14,,,,,,,12,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15243,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.25,125,-40,32,3.5,,1,20,,,,,,,18,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15244,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.5,125,-40,32,7,,1,20,,,,,,,18,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15245,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,1,125,-40,32,14,,1,20,,,,,,,18,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15254,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.5,125,-40,32,7,,1,32,,,,,,,26,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15255,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,1,125,-40,32,14,,1,32,,,,,,,26,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15256,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,2,125,-40,32,28,,1,32,,,,,,,26,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F1526,datasheets\40001458D.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1527,datasheets\40001458D.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15274,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,0.5,125,-40,32,7,,1,40,,,,,,,36,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15275,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,1,125,-40,32,14,,1,40,,,,,,,36,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15276,datasheets\PIC16F15213-14-23-24-43-44-Microcontroller-Data-Sheet-40002195.pdf,0,0,0,0,0,0,PIC,Yes,Yes,Programmable BOR,10,,2,125,-40,32,28,,1,40,,,,,,,36,,2,,,,2,4,,,,,,1,,,,,,,,,,,,,,,,,
PIC16F15313,datasheets\PIC16_L_F15313_23_Data_Sheet_40001897C.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,,125,-40,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15323,datasheets\PIC16_L_F15313_23_Data_Sheet_40001897C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15324,datasheets\PIC16-L-F15324-44-Mircocontroller-Data-Sheet-DS40001889.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,,125,-40,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15325,datasheets\40001835A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,1,125,-40,32,8,,,14,2,,,1,5,2,12,,,4,,,4,6,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15344,datasheets\PIC16-L-F15324-44-Mircocontroller-Data-Sheet-DS40001889.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15345,datasheets\40001835A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,1,125,-40,32,8,,,20,2,,,1,5,2,18,,,4,,,4,6,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15354,datasheets\PIC16F-LF-15354-55-Data-Sheet-DS40001853.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,,125,-40,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15355,datasheets\PIC16F-LF-15354-55-Data-Sheet-DS40001853.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15356,datasheets\PIC16-L-F15356-75-76-85-86-Microcontroller-Data-Sheet-DS40001866.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,,,,125,-40,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15375,datasheets\PIC16-L-F15356-75-76-85-86-Microcontroller-Data-Sheet-DS40001866.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15376,datasheets\PIC16-L-F15356-75-76-85-86-Microcontroller-Data-Sheet-DS40001866.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15385,datasheets\PIC16-L-F15356-75-76-85-86-Microcontroller-Data-Sheet-DS40001866.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F15386,datasheets\PIC16-L-F15356-75-76-85-86-Microcontroller-Data-Sheet-DS40001866.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1574,datasheets\40001782C.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,,,125,-40,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1575,datasheets\40001782C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1578,datasheets\40001782C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1579,datasheets\40001782C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1613,datasheets\40001737C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1614,datasheets\PIC16_L_F16148-14-20-Pin-8-Bit-Flash-MCU-Data-sheet.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,10,,,125,-40,32,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1615,datasheets\40001770D.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Yes,10,,,125,-40,32,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1618,datasheets\PIC16_L_F16148-14-20-Pin-8-Bit-Flash-MCU-Data-sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1619,datasheets\40001770D.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1703,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1704,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1705,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1707,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1708,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1709,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F17114,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,8,2,128,,2,8,2,6,5,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17115,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,8,2,128,,2,8,2,6,5,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17124,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,14,2,128,,2,8,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17125,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,14,2,128,,2,8,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17126,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,14,2,256,,2,8,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F1713,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F17144,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,20,2,128,,2,8,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17145,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,20,2,128,,2,8,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17146,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,20,2,256,,2,8,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17154,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,28,2,128,,2,8,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17155,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,28,2,128,,2,8,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17156,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,28,2,256,,2,8,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F1716,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1717,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F17174,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,40,2,128,,2,8,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17175,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,40,2,128,,2,8,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17176,datasheets\PIC16F17154-55-74-75-Microcontroller-Data-Sheet-DS40002490.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,40,2,256,,2,8,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F1718,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1719,datasheets\40001708A.pdf,0,1,0,1,0,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F17524,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,14,2,128,,2,10,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17525,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,14,2,128,,2,10,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17526,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,14,2,256,,2,10,2,12,11,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17544,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,20,2,128,,2,10,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17545,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,20,2,128,,2,10,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17546,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,1,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,20,2,256,,2,10,2,18,17,2,4,,,2,4,,,,,,2,,,,,,,,,,,,,,,,,
PIC16F17554,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,3,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,28,2,128,,2,10,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17555,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,3,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,28,2,128,,2,10,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17556,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,3,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,28,2,256,,2,10,2,25,24,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17574,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,4,0,PIC,Yes,Yes,Programmable BOR,,No,0.5,125,-40,32,7,CVD,2,40,2,128,,2,10,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17575,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,4,0,PIC,Yes,Yes,Programmable BOR,,No,1,125,-40,32,14,CVD,2,40,2,128,,2,10,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F17576,datasheets\PIC16F17524-25-44-45-Microcontroller-Data-Sheet-DS40002641.pdf,0,2,0,2,4,0,PIC,Yes,Yes,Programmable BOR,,No,2,125,-40,32,28,CVD,2,40,2,256,,2,10,2,36,35,2,4,,,2,4,,,,,,3,,,,,,,,,,,,,,,,,
PIC16F1764,datasheets\PIC16LF1764-5-8-9-Data-Sheet-40001775E.pdf,0,1,0,1,2,0,PIC,Yes,Yes,Programmable BOR,10,No,,125,-40,32,,CVD,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1765,datasheets\PIC16LF1764-5-8-9-Data-Sheet-40001775E.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1768,datasheets\PIC16LF1764-5-8-9-Data-Sheet-40001775E.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1769,datasheets\PIC16LF1764-5-8-9-Data-Sheet-40001775E.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1773,datasheets\40001810B.pdf,0,1,0,1,3,0,PIC,Yes,Yes,Yes,16,No,,125,-40,32,,CVD,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1776,datasheets\40001810B.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1777,datasheets\PIC16_L_F1777_8_9_Family_Data_Sheet_40001819D.pdf,0,0,0,0,4,0,PIC,Yes,Yes,Yes,16,No,,125,-40,32,,CVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1778,datasheets\PIC16_L_F1777_8_9_Family_Data_Sheet_40001819D.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1779,datasheets\PIC16_L_F1777_8_9_Family_Data_Sheet_40001819D.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1782,datasheets\41410B.pdf,0,1,0,1,2,0,PIC,Yes,Yes,Yes,,Yes,0.25,,,32,2,CVD,1,,,256,,,8,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1783,datasheets\41410B.pdf,0,1,0,1,2,0,PIC,Yes,Yes,Yes,,Yes,0.5,,,32,4,CVD,1,,,256,,,8,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1784,datasheets\41623A.pdf,0,1,0,1,3,0,PIC,Yes,Yes,Yes,,Yes,,,,32,,CVD,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1786,datasheets\41623A.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC16F1787,datasheets\41623A.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
